date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2021-03-01,0.03,0.03,0.05,,0.07,0.08,0.13,0.27,0.71,1.12,1.45,2.11,2.23
2021-03-02,0.04,0.04,0.04,,0.06,0.08,0.13,0.26,0.67,1.08,1.42,2.09,2.21
2021-03-03,0.04,0.04,0.05,,0.07,0.08,0.14,0.29,0.73,1.14,1.47,2.12,2.25
2021-03-04,0.03,0.05,0.04,,0.07,0.08,0.14,0.32,0.77,1.21,1.54,2.18,2.3
2021-03-05,0.04,0.04,0.04,,0.07,0.08,0.14,0.32,0.79,1.23,1.56,2.18,2.28
2021-03-08,0.04,0.04,0.05,,0.06,0.09,0.17,0.34,0.86,1.28,1.59,2.2,2.31
2021-03-09,0.04,0.04,0.05,,0.07,0.1,0.17,0.35,0.83,1.23,1.55,2.16,2.26
2021-03-10,0.03,0.03,0.04,,0.06,0.08,0.16,0.32,0.8,1.2,1.53,2.15,2.24
2021-03-11,0.04,0.04,0.04,,0.05,0.08,0.14,0.31,0.78,1.2,1.54,2.18,2.29
2021-03-12,0.03,0.03,0.04,,0.06,0.09,0.14,0.34,0.85,1.3,1.64,2.31,2.4
2021-03-15,0.02,0.02,0.04,,0.06,0.08,0.14,0.33,0.84,1.28,1.62,2.27,2.37
2021-03-16,0.01,0.02,0.02,,0.06,0.07,0.15,0.33,0.83,1.28,1.62,2.3,2.38
2021-03-17,0.01,0.02,0.02,,0.05,0.07,0.13,0.29,0.8,1.27,1.63,2.32,2.42
2021-03-18,0.01,0.01,0.01,,0.03,0.08,0.16,0.33,0.86,1.35,1.71,2.36,2.45
2021-03-19,0.01,0.01,0.01,,0.03,0.07,0.16,0.33,0.9,1.38,1.74,2.36,2.45
2021-03-22,0.02,0.02,0.03,,0.05,0.06,0.15,0.32,0.87,1.34,1.69,2.29,2.38
2021-03-23,0.02,0.02,0.01,,0.04,0.08,0.15,0.31,0.83,1.29,1.63,2.24,2.34
2021-03-24,0.02,0.02,0.02,,0.04,0.07,0.14,0.31,0.83,1.27,1.62,2.21,2.31
2021-03-25,0.02,0.03,0.02,,0.04,0.07,0.14,0.3,0.82,1.29,1.63,2.24,2.34
2021-03-26,0.02,0.02,0.02,,0.04,0.06,0.14,0.31,0.85,1.32,1.67,2.27,2.37
2021-03-29,0.02,0.03,0.03,,0.04,0.06,0.14,0.32,0.89,1.37,1.73,2.32,2.43
2021-03-30,0.01,0.01,0.02,,0.04,0.06,0.16,0.33,0.9,1.39,1.73,2.29,2.38
2021-03-31,0.01,0.01,0.03,,0.05,0.07,0.16,0.35,0.92,1.4,1.74,2.31,2.41
