date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2018-10-01,2.13,,2.23,,2.4,2.6,2.82,2.9,2.96,3.04,3.09,3.18,3.24
2018-10-02,2.14,,2.23,,2.41,2.61,2.82,2.88,2.94,3.01,3.05,3.14,3.2
2018-10-03,2.15,,2.23,,2.41,2.62,2.85,2.94,3.02,3.1,3.15,3.24,3.3
2018-10-04,2.16,,2.22,,2.42,2.63,2.87,2.97,3.05,3.14,3.19,3.29,3.35
2018-10-05,2.15,,2.23,,2.41,2.64,2.88,2.99,3.07,3.18,3.23,3.34,3.4
2018-10-09,2.17,,2.25,,2.46,2.65,2.88,2.98,3.05,3.15,3.21,3.3,3.37
2018-10-10,2.18,,2.27,,2.45,2.67,2.88,2.97,3.05,3.15,3.22,3.33,3.39
2018-10-11,2.14,,2.27,,2.44,2.66,2.85,2.94,3.0,3.09,3.14,3.25,3.32
2018-10-12,2.14,,2.28,,2.44,2.66,2.85,2.93,3.0,3.09,3.15,3.25,3.32
2018-10-15,2.17,,2.31,,2.47,2.67,2.85,2.94,3.01,3.1,3.16,3.27,3.34
2018-10-16,2.19,2.22,2.3,,2.46,2.66,2.87,2.95,3.02,3.1,3.16,3.26,3.32
2018-10-17,2.2,2.23,2.31,,2.47,2.66,2.89,2.97,3.04,3.13,3.19,3.29,3.35
2018-10-18,2.19,2.23,2.32,,2.47,2.67,2.87,2.95,3.03,3.11,3.17,3.28,3.36
2018-10-19,2.19,2.23,2.31,,2.48,2.67,2.92,2.99,3.05,3.14,3.2,3.31,3.38
2018-10-22,2.18,2.25,2.34,,2.49,2.68,2.92,2.99,3.05,3.13,3.2,3.31,3.38
2018-10-23,2.21,2.23,2.33,,2.48,2.67,2.89,2.95,3.01,3.1,3.17,3.29,3.37
2018-10-24,2.2,2.23,2.34,,2.47,2.64,2.84,2.89,2.94,3.02,3.1,3.24,3.33
2018-10-25,2.19,2.24,2.34,,2.47,2.66,2.86,2.92,2.98,3.07,3.14,3.27,3.35
2018-10-26,2.16,2.21,2.33,,2.47,2.63,2.81,2.85,2.91,3.0,3.08,3.23,3.32
2018-10-29,2.17,2.21,2.34,,2.49,2.64,2.81,2.86,2.91,3.0,3.08,3.23,3.33
2018-10-30,2.21,2.26,2.33,,2.48,2.66,2.84,2.9,2.94,3.03,3.12,3.26,3.36
2018-10-31,2.2,2.26,2.34,,2.49,2.69,2.87,2.93,2.98,3.07,3.15,3.3,3.39
