date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2018-06-01,1.74,,1.92,,2.1,2.28,2.47,2.61,2.74,2.85,2.89,2.96,3.04
2018-06-04,1.77,,1.94,,2.13,2.3,2.52,2.64,2.78,2.89,2.94,3.0,3.08
2018-06-05,1.82,,1.94,,2.13,2.32,2.49,2.62,2.76,2.87,2.92,2.99,3.07
2018-06-06,1.81,,1.95,,2.13,2.32,2.52,2.65,2.81,2.93,2.97,3.05,3.13
2018-06-07,1.78,,1.94,,2.12,2.31,2.5,2.63,2.77,2.88,2.93,3.0,3.08
2018-06-08,1.78,,1.93,,2.12,2.3,2.5,2.63,2.77,2.88,2.93,3.0,3.08
2018-06-11,1.82,,1.94,,2.11,2.32,2.52,2.66,2.8,2.91,2.96,3.02,3.1
2018-06-12,1.81,,1.92,,2.1,2.31,2.54,2.67,2.81,2.91,2.96,3.02,3.09
2018-06-13,1.82,,1.94,,2.09,2.35,2.59,2.71,2.85,2.95,2.98,3.04,3.1
2018-06-14,1.81,,1.94,,2.07,2.35,2.59,2.69,2.81,2.9,2.94,2.99,3.05
2018-06-15,1.82,,1.94,,2.07,2.35,2.55,2.68,2.81,2.89,2.93,2.98,3.05
2018-06-18,1.84,,1.94,,2.13,2.35,2.56,2.67,2.8,2.89,2.92,2.98,3.05
2018-06-19,1.85,,1.94,,2.13,2.34,2.54,2.64,2.77,2.84,2.89,2.95,3.02
2018-06-20,1.85,,1.94,,2.14,2.36,2.56,2.67,2.8,2.89,2.93,2.99,3.06
2018-06-21,1.85,,1.94,,2.12,2.34,2.56,2.65,2.77,2.86,2.9,2.97,3.04
2018-06-22,1.83,,1.93,,2.11,2.33,2.56,2.65,2.77,2.86,2.9,2.97,3.04
2018-06-25,1.8,,1.93,,2.13,2.34,2.54,2.63,2.75,2.83,2.87,2.95,3.02
2018-06-26,1.79,,1.93,,2.14,2.33,2.53,2.63,2.75,2.84,2.88,2.95,3.03
2018-06-27,1.79,,1.93,,2.1,2.33,2.52,2.59,2.71,2.79,2.83,2.9,2.97
2018-06-28,1.76,,1.93,,2.11,2.33,2.52,2.6,2.73,2.81,2.84,2.91,2.97
2018-06-29,1.77,,1.93,,2.11,2.33,2.52,2.63,2.73,2.81,2.85,2.91,2.98
