date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2018-11-01,2.21,2.28,2.32,,2.49,2.67,2.84,2.91,2.96,3.06,3.14,3.29,3.38
2018-11-02,2.19,2.28,2.33,,2.5,2.7,2.91,2.98,3.04,3.13,3.22,3.37,3.46
2018-11-05,2.2,2.29,2.36,,2.51,2.71,2.91,2.99,3.03,3.12,3.2,3.34,3.43
2018-11-06,2.23,2.29,2.35,,2.52,2.72,2.93,3.01,3.05,3.14,3.22,3.35,3.43
2018-11-07,2.23,2.29,2.37,,2.51,2.74,2.96,3.03,3.07,3.15,3.22,3.35,3.43
2018-11-08,2.21,2.29,2.35,,2.52,2.74,2.98,3.05,3.09,3.17,3.24,3.36,3.43
2018-11-09,2.21,2.3,2.36,,2.52,2.73,2.94,3.01,3.05,3.13,3.19,3.32,3.4
2018-11-13,2.24,2.32,2.38,,2.53,2.72,2.89,2.95,2.99,3.07,3.14,3.28,3.36
2018-11-14,2.24,2.33,2.38,,2.52,2.71,2.86,2.92,2.95,3.04,3.12,3.26,3.35
2018-11-15,2.2,2.32,2.37,,2.51,2.7,2.86,2.91,2.94,3.02,3.11,3.27,3.36
2018-11-16,2.21,2.31,2.36,,2.5,2.68,2.81,2.85,2.9,2.99,3.08,3.23,3.33
2018-11-19,2.23,2.32,2.38,,2.52,2.66,2.79,2.82,2.87,2.97,3.06,3.22,3.32
2018-11-20,2.23,2.35,2.39,,2.51,2.67,2.79,2.83,2.88,2.97,3.06,3.22,3.31
2018-11-21,2.25,2.34,2.41,,2.52,2.67,2.81,2.84,2.89,2.98,3.06,3.22,3.31
2018-11-23,2.25,2.35,2.41,,2.52,2.67,2.81,2.83,2.88,2.97,3.05,3.21,3.31
2018-11-26,2.24,2.35,2.41,,2.54,2.7,2.84,2.86,2.9,2.98,3.07,3.22,3.32
2018-11-27,2.31,2.37,2.41,,2.53,2.7,2.83,2.86,2.89,2.98,3.06,3.22,3.32
2018-11-28,2.31,2.37,2.4,,2.53,2.69,2.81,2.84,2.87,2.97,3.06,3.23,3.34
2018-11-29,2.31,2.34,2.37,,2.52,2.69,2.81,2.83,2.85,2.94,3.03,3.21,3.33
2018-11-30,2.31,2.33,2.37,,2.52,2.7,2.8,2.83,2.84,2.92,3.01,3.19,3.3
