date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2015-10-01,0.0,,0.0,,0.08,0.31,0.64,0.92,1.37,1.75,2.05,2.49,2.85
2015-10-02,0.0,,0.0,,0.06,0.25,0.58,0.85,1.29,1.67,1.99,2.44,2.82
2015-10-05,0.0,,0.01,,0.06,0.26,0.61,0.89,1.35,1.74,2.07,2.52,2.9
2015-10-06,0.0,,0.0,,0.07,0.26,0.61,0.9,1.34,1.72,2.05,2.5,2.88
2015-10-07,0.0,,0.0,,0.08,0.27,0.65,0.92,1.37,1.75,2.08,2.51,2.89
2015-10-08,0.0,,0.0,,0.07,0.27,0.65,0.93,1.4,1.79,2.12,2.56,2.96
2015-10-09,0.01,,0.01,,0.07,0.28,0.65,0.96,1.41,1.8,2.12,2.55,2.94
2015-10-13,0.0,,0.01,,0.08,0.27,0.64,0.92,1.36,1.74,2.06,2.49,2.89
2015-10-14,0.0,,0.0,,0.08,0.21,0.57,0.84,1.29,1.66,1.99,2.42,2.84
2015-10-15,0.0,,0.01,,0.08,0.22,0.61,0.9,1.34,1.72,2.04,2.46,2.87
2015-10-16,0.03,,0.01,,0.07,0.23,0.61,0.91,1.36,1.73,2.04,2.46,2.87
2015-10-19,0.06,,0.02,,0.12,0.23,0.61,0.89,1.35,1.73,2.04,2.48,2.89
2015-10-20,0.08,,0.02,,0.12,0.23,0.66,0.93,1.4,1.78,2.08,2.53,2.92
2015-10-21,0.01,,0.01,,0.12,0.23,0.64,0.91,1.37,1.74,2.04,2.48,2.87
2015-10-22,0.02,,0.0,,0.11,0.23,0.61,0.89,1.36,1.74,2.04,2.48,2.87
2015-10-23,0.01,,0.01,,0.13,0.24,0.66,0.94,1.43,1.81,2.09,2.54,2.9
2015-10-26,0.01,,0.02,,0.16,0.25,0.66,0.94,1.41,1.78,2.07,2.5,2.87
2015-10-27,0.01,,0.03,,0.18,0.29,0.65,0.92,1.38,1.75,2.05,2.48,2.86
2015-10-28,0.03,,0.04,,0.21,0.33,0.73,1.0,1.47,1.83,2.1,2.5,2.87
2015-10-29,0.02,,0.07,,0.21,0.33,0.75,1.05,1.53,1.9,2.19,2.6,2.96
2015-10-30,0.01,,0.08,,0.23,0.34,0.75,1.05,1.52,1.88,2.16,2.57,2.93
