date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2017-08-01,1.0,,1.08,,1.15,1.22,1.34,1.5,1.8,2.07,2.26,2.61,2.86
2017-08-02,1.02,,1.08,,1.15,1.24,1.36,1.52,1.82,2.08,2.27,2.6,2.85
2017-08-03,1.0,,1.08,,1.13,1.22,1.34,1.49,1.79,2.05,2.24,2.56,2.81
2017-08-04,1.0,,1.08,,1.14,1.23,1.36,1.51,1.82,2.08,2.27,2.61,2.84
2017-08-07,0.99,,1.02,,1.14,1.22,1.36,1.52,1.81,2.07,2.26,2.6,2.84
2017-08-08,1.0,,1.06,,1.16,1.24,1.36,1.53,1.84,2.1,2.29,2.63,2.86
2017-08-09,1.01,,1.06,,1.15,1.21,1.33,1.5,1.81,2.06,2.24,2.59,2.82
2017-08-10,1.02,,1.05,,1.14,1.22,1.33,1.49,1.78,2.03,2.2,2.55,2.79
2017-08-11,0.99,,1.03,,1.14,1.21,1.3,1.43,1.74,2.0,2.19,2.55,2.79
2017-08-14,0.95,,1.02,,1.13,1.23,1.33,1.48,1.77,2.04,2.22,2.57,2.81
2017-08-15,0.97,,1.04,,1.16,1.23,1.35,1.51,1.83,2.09,2.27,2.6,2.84
2017-08-16,0.97,,1.02,,1.13,1.24,1.33,1.49,1.79,2.04,2.23,2.58,2.81
2017-08-17,0.95,,1.0,,1.11,1.24,1.32,1.46,1.76,2.01,2.19,2.54,2.78
2017-08-18,0.97,,1.02,,1.13,1.24,1.33,1.47,1.77,2.01,2.19,2.54,2.78
2017-08-21,0.95,,1.0,,1.11,1.23,1.32,1.46,1.76,2.0,2.18,2.52,2.77
2017-08-22,0.93,,1.0,,1.13,1.24,1.33,1.48,1.8,2.04,2.22,2.55,2.79
2017-08-23,0.98,,1.0,,1.11,1.22,1.32,1.45,1.76,1.99,2.17,2.51,2.75
2017-08-24,0.98,,1.02,,1.11,1.23,1.33,1.47,1.78,2.01,2.19,2.53,2.77
2017-08-25,0.99,,1.03,,1.11,1.23,1.35,1.47,1.77,2.0,2.17,2.51,2.75
2017-08-28,0.99,,0.98,,1.12,1.24,1.33,1.46,1.74,1.99,2.16,2.51,2.76
2017-08-29,0.96,,1.03,,1.13,1.23,1.33,1.43,1.7,1.96,2.13,2.48,2.74
2017-08-30,0.96,,1.03,,1.11,1.23,1.33,1.44,1.72,1.97,2.15,2.49,2.75
2017-08-31,0.95,,1.01,,1.08,1.23,1.33,1.44,1.7,1.95,2.12,2.47,2.73
