date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2017-09-01,0.96,,1.02,,1.1,1.24,1.35,1.46,1.73,1.99,2.16,2.51,2.77
2017-09-05,1.3,,1.03,,1.13,1.23,1.3,1.4,1.65,1.9,2.07,2.43,2.69
2017-09-06,1.04,,1.07,,1.17,1.24,1.3,1.42,1.69,1.93,2.1,2.46,2.72
2017-09-07,0.98,,1.05,,1.15,1.21,1.27,1.38,1.63,1.88,2.05,2.4,2.66
2017-09-08,0.96,,1.04,,1.14,1.22,1.27,1.39,1.64,1.89,2.06,2.41,2.67
2017-09-11,0.97,,1.05,,1.16,1.24,1.32,1.44,1.71,1.96,2.14,2.49,2.75
2017-09-12,0.99,,1.03,,1.16,1.27,1.33,1.46,1.75,1.99,2.17,2.52,2.78
2017-09-13,0.99,,1.04,,1.16,1.27,1.35,1.48,1.78,2.01,2.2,2.53,2.79
2017-09-14,0.99,,1.05,,1.17,1.28,1.37,1.5,1.79,2.01,2.2,2.52,2.77
2017-09-15,0.98,,1.05,,1.17,1.3,1.39,1.53,1.81,2.04,2.2,2.52,2.77
2017-09-18,0.96,,1.05,,1.18,1.3,1.4,1.54,1.83,2.06,2.23,2.56,2.8
2017-09-19,0.97,,1.04,,1.19,1.31,1.4,1.55,1.84,2.07,2.24,2.57,2.81
2017-09-20,0.98,,1.04,,1.2,1.32,1.45,1.6,1.89,2.12,2.28,2.59,2.82
2017-09-21,0.99,,1.04,,1.19,1.31,1.45,1.59,1.89,2.11,2.27,2.57,2.8
2017-09-22,0.97,,1.03,,1.19,1.3,1.46,1.58,1.88,2.1,2.26,2.57,2.8
2017-09-25,0.97,,1.05,,1.19,1.3,1.44,1.56,1.85,2.07,2.22,2.53,2.76
2017-09-26,0.96,,1.06,,1.19,1.31,1.45,1.57,1.87,2.08,2.24,2.54,2.78
2017-09-27,0.99,,1.07,,1.2,1.33,1.47,1.6,1.91,2.14,2.31,2.62,2.86
2017-09-28,0.97,,1.06,,1.18,1.31,1.45,1.59,1.89,2.13,2.31,2.63,2.87
2017-09-29,0.96,,1.06,,1.2,1.31,1.47,1.62,1.92,2.16,2.33,2.63,2.86
