date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
1992-04-01,,,4.11,,4.26,4.48,5.53,6.07,6.82,7.17,7.46,,7.9
1992-04-02,,,4.12,,4.27,4.53,5.55,6.1,6.85,7.2,7.47,,7.92
1992-04-03,,,4.06,,4.17,4.4,5.37,5.93,6.76,7.13,7.42,,7.88
1992-04-06,,,4.03,,4.17,4.39,5.36,5.91,6.74,7.12,7.41,,7.88
1992-04-07,,,3.96,,4.12,4.35,5.34,5.89,6.73,7.12,7.41,,7.9
1992-04-08,,,3.96,,4.1,4.32,5.33,5.87,6.76,7.14,7.44,,7.94
1992-04-09,,,3.75,,3.87,4.08,5.09,5.65,6.59,7.02,7.35,,7.85
1992-04-10,,,3.74,,3.88,4.12,5.16,5.72,6.62,7.03,7.37,,7.89
1992-04-13,,,3.7,,3.85,4.08,5.11,5.69,6.58,6.98,7.33,,7.86
1992-04-14,,,3.7,,3.85,4.1,5.15,5.71,6.6,6.99,7.35,,7.88
1992-04-15,,,3.7,,3.84,4.14,5.22,5.77,6.66,7.02,7.37,,7.87
1992-04-16,,,3.73,,3.9,4.23,5.34,5.9,6.76,7.11,7.45,,7.93
1992-04-20,,,3.79,,4.01,4.34,5.45,6.03,6.9,7.25,7.59,,8.02
1992-04-21,,,3.77,,3.98,4.33,5.41,6.01,6.89,7.24,7.58,,8.03
1992-04-22,,,3.77,,3.98,4.33,5.41,6.01,6.89,7.23,7.57,,8.04
1992-04-23,,,3.76,,3.97,4.35,5.41,6.05,6.91,7.25,7.59,,8.06
1992-04-24,,,3.76,,3.94,4.27,5.33,5.99,6.85,7.21,7.55,,8.06
1992-04-27,,,3.82,,4.0,4.36,5.42,6.04,6.9,7.25,7.6,,8.1
1992-04-28,,,3.8,,3.97,4.34,5.4,6.03,6.87,7.23,7.57,,8.06
1992-04-29,,,3.8,,3.96,4.34,5.39,6.01,6.88,7.26,7.6,,8.08
1992-04-30,,,3.79,,3.97,4.4,5.46,6.05,6.91,7.26,7.61,,8.06
