date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2019-02-01,2.41,2.42,2.4,,2.46,2.56,2.52,2.5,2.51,2.59,2.7,2.88,3.03
2019-02-04,2.41,2.41,2.42,,2.49,2.57,2.53,2.52,2.53,2.62,2.73,2.92,3.06
2019-02-05,2.39,2.4,2.42,,2.5,2.56,2.53,2.5,2.51,2.6,2.71,2.89,3.03
2019-02-06,2.4,2.41,2.42,,2.5,2.56,2.52,2.5,2.5,2.59,2.7,2.88,3.03
2019-02-07,2.43,2.43,2.42,,2.49,2.55,2.48,2.46,2.46,2.54,2.65,2.85,3.0
2019-02-08,2.43,2.43,2.43,,2.49,2.54,2.45,2.43,2.44,2.53,2.63,2.82,2.97
2019-02-11,2.44,2.44,2.45,,2.51,2.55,2.48,2.47,2.47,2.56,2.65,2.85,3.0
2019-02-12,2.42,2.43,2.43,,2.5,2.55,2.5,2.48,2.49,2.58,2.68,2.87,3.02
2019-02-13,2.42,2.42,2.44,,2.51,2.55,2.53,2.52,2.53,2.61,2.71,2.89,3.04
2019-02-14,2.45,2.43,2.43,,2.51,2.53,2.5,2.48,2.48,2.56,2.66,2.85,3.01
2019-02-15,2.43,2.43,2.43,,2.5,2.55,2.52,2.5,2.49,2.57,2.66,2.84,3.0
2019-02-19,2.44,2.42,2.45,,2.52,2.54,2.5,2.47,2.47,2.55,2.65,2.84,2.99
2019-02-20,2.41,2.42,2.45,,2.51,2.54,2.5,2.47,2.47,2.55,2.65,2.84,3.0
2019-02-21,2.43,2.44,2.45,,2.51,2.55,2.53,2.49,2.51,2.59,2.69,2.89,3.05
2019-02-22,2.43,2.45,2.46,,2.51,2.55,2.48,2.46,2.47,2.55,2.65,2.86,3.02
2019-02-25,2.44,2.46,2.47,,2.51,2.56,2.51,2.48,2.48,2.57,2.67,2.87,3.03
2019-02-26,2.43,2.44,2.45,,2.51,2.55,2.48,2.44,2.45,2.54,2.64,2.84,3.01
2019-02-27,2.43,2.44,2.45,,2.52,2.54,2.5,2.48,2.49,2.59,2.69,2.91,3.07
2019-02-28,2.44,2.47,2.45,,2.5,2.54,2.52,2.5,2.52,2.63,2.73,2.94,3.09
