date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2016-04-01,0.2,,0.23,,0.4,0.62,0.76,0.9,1.24,1.56,1.79,2.2,2.62
2016-04-04,0.18,,0.23,,0.38,0.59,0.75,0.88,1.22,1.53,1.78,2.19,2.6
2016-04-05,0.19,,0.23,,0.36,0.56,0.72,0.85,1.17,1.49,1.73,2.13,2.54
2016-04-06,0.19,,0.23,,0.36,0.55,0.73,0.88,1.2,1.52,1.76,2.17,2.58
2016-04-07,0.2,,0.23,,0.36,0.52,0.7,0.83,1.14,1.46,1.7,2.1,2.52
2016-04-08,0.2,,0.23,,0.34,0.54,0.7,0.84,1.16,1.47,1.72,2.13,2.55
2016-04-11,0.19,,0.23,,0.34,0.53,0.7,0.85,1.16,1.48,1.73,2.14,2.56
2016-04-12,0.21,,0.22,,0.34,0.54,0.74,0.9,1.22,1.54,1.79,2.18,2.61
2016-04-13,0.21,,0.23,,0.36,0.55,0.75,0.9,1.22,1.53,1.77,2.16,2.58
2016-04-14,0.21,,0.22,,0.37,0.55,0.77,0.92,1.26,1.57,1.8,2.18,2.61
2016-04-15,0.19,,0.22,,0.37,0.53,0.74,0.87,1.22,1.52,1.76,2.14,2.56
2016-04-18,0.16,,0.22,,0.35,0.52,0.75,0.9,1.24,1.54,1.78,2.17,2.58
2016-04-19,0.18,,0.21,,0.36,0.53,0.77,0.92,1.26,1.57,1.79,2.19,2.6
2016-04-20,0.18,,0.23,,0.36,0.54,0.8,0.97,1.32,1.63,1.85,2.25,2.66
2016-04-21,0.19,,0.23,,0.37,0.56,0.82,0.98,1.35,1.65,1.88,2.29,2.69
2016-04-22,0.19,,0.23,,0.38,0.56,0.84,1.01,1.37,1.67,1.89,2.3,2.7
2016-04-25,0.17,,0.25,,0.4,0.57,0.85,1.01,1.38,1.69,1.91,2.32,2.72
2016-04-26,0.19,,0.24,,0.43,0.61,0.86,1.04,1.4,1.72,1.94,2.35,2.76
2016-04-27,0.18,,0.24,,0.4,0.58,0.83,0.99,1.33,1.64,1.87,2.3,2.71
2016-04-28,0.17,,0.22,,0.39,0.56,0.78,0.93,1.28,1.6,1.84,2.27,2.68
2016-04-29,0.16,,0.22,,0.4,0.56,0.77,0.92,1.28,1.6,1.83,2.26,2.66
