date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2016-05-02,0.11,,0.22,,0.41,0.55,0.8,0.96,1.32,1.64,1.88,2.31,2.71
2016-05-03,0.18,,0.21,,0.4,0.53,0.75,0.92,1.25,1.57,1.81,2.24,2.66
2016-05-04,0.18,,0.19,,0.39,0.52,0.75,0.89,1.23,1.55,1.79,2.22,2.64
2016-05-05,0.2,,0.2,,0.39,0.51,0.72,0.87,1.2,1.52,1.76,2.17,2.6
2016-05-06,0.2,,0.19,,0.39,0.51,0.74,0.9,1.23,1.55,1.79,2.2,2.62
2016-05-09,0.21,,0.24,,0.38,0.51,0.72,0.86,1.2,1.51,1.77,2.18,2.61
2016-05-10,0.25,,0.24,,0.36,0.52,0.72,0.88,1.2,1.52,1.77,2.18,2.61
2016-05-11,0.25,,0.26,,0.37,0.53,0.74,0.87,1.2,1.51,1.73,2.15,2.58
2016-05-12,0.25,,0.27,,0.37,0.54,0.76,0.92,1.24,1.54,1.75,2.18,2.6
2016-05-13,0.25,,0.29,,0.38,0.55,0.76,0.91,1.22,1.51,1.71,2.14,2.55
2016-05-16,0.21,,0.28,,0.38,0.57,0.79,0.94,1.26,1.55,1.75,2.18,2.59
2016-05-17,0.25,,0.28,,0.4,0.58,0.82,0.97,1.29,1.57,1.76,2.18,2.59
2016-05-18,0.25,,0.3,,0.43,0.63,0.9,1.08,1.41,1.69,1.87,2.27,2.67
2016-05-19,0.25,,0.31,,0.43,0.64,0.89,1.06,1.38,1.67,1.85,2.24,2.64
2016-05-20,0.26,,0.33,,0.46,0.67,0.89,1.05,1.38,1.65,1.85,2.24,2.63
2016-05-23,0.26,,0.35,,0.48,0.69,0.91,1.05,1.38,1.65,1.84,2.23,2.63
2016-05-24,0.28,,0.35,,0.48,0.69,0.92,1.08,1.41,1.68,1.86,2.25,2.65
2016-05-25,0.24,,0.33,,0.47,0.67,0.92,1.08,1.4,1.69,1.87,2.27,2.67
2016-05-26,0.17,,0.31,,0.46,0.65,0.87,1.03,1.35,1.65,1.83,2.24,2.64
2016-05-27,0.23,,0.32,,0.47,0.68,0.9,1.06,1.39,1.67,1.85,2.25,2.65
2016-05-31,0.27,,0.34,,0.49,0.68,0.87,1.03,1.37,1.66,1.84,2.23,2.64
