date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2020-11-02,0.09,0.09,0.09,,0.11,0.13,0.16,0.2,0.38,0.63,0.87,1.41,1.63
2020-11-03,0.09,0.1,0.1,,0.12,0.14,0.17,0.21,0.39,0.65,0.9,1.44,1.66
2020-11-04,0.08,0.09,0.1,,0.1,0.12,0.14,0.18,0.33,0.55,0.78,1.33,1.55
2020-11-05,0.09,0.1,0.1,,0.1,0.12,0.14,0.18,0.33,0.56,0.79,1.32,1.54
2020-11-06,0.1,0.1,0.1,,0.11,0.12,0.16,0.21,0.36,0.59,0.83,1.37,1.6
2020-11-09,0.1,0.1,0.11,,0.11,0.12,0.17,0.25,0.44,0.7,0.96,1.51,1.73
2020-11-10,0.09,0.09,0.1,,0.11,0.12,0.19,0.26,0.46,0.72,0.98,1.53,1.75
2020-11-12,0.1,0.11,0.1,,0.1,0.13,0.17,0.23,0.4,0.64,0.88,1.42,1.64
2020-11-13,0.1,0.09,0.09,,0.1,0.12,0.17,0.23,0.41,0.65,0.89,1.43,1.65
2020-11-16,0.09,0.1,0.09,,0.12,0.12,0.19,0.24,0.41,0.66,0.91,1.44,1.66
2020-11-17,0.08,0.08,0.09,,0.1,0.12,0.18,0.22,0.39,0.63,0.87,1.4,1.62
2020-11-18,0.07,0.09,0.09,,0.1,0.11,0.16,0.22,0.4,0.64,0.88,1.42,1.62
2020-11-19,0.08,0.08,0.07,,0.1,0.11,0.18,0.22,0.39,0.63,0.86,1.38,1.58
2020-11-20,0.09,0.09,0.07,,0.1,0.11,0.16,0.21,0.38,0.62,0.83,1.33,1.53
2020-11-23,0.08,0.08,0.08,,0.08,0.1,0.16,0.22,0.39,0.64,0.86,1.36,1.56
2020-11-24,0.08,0.08,0.09,,0.1,0.11,0.16,0.22,0.39,0.65,0.88,1.4,1.6
2020-11-25,0.07,0.07,0.09,,0.09,0.11,0.17,0.21,0.39,0.65,0.88,1.41,1.62
2020-11-27,0.09,0.09,0.09,,0.1,0.11,0.16,0.2,0.37,0.61,0.84,1.36,1.57
2020-11-30,0.08,0.08,0.08,,0.09,0.11,0.16,0.19,0.36,0.62,0.84,1.37,1.58
