date,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_6MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_5YEAR,BC_7YEAR,BC_10YEAR,BC_20YEAR,BC_30YEAR
2020-09-01,0.09,0.11,0.12,,0.13,0.12,0.13,0.14,0.26,0.46,0.68,1.2,1.43
2020-09-02,0.1,0.1,0.12,,0.12,0.13,0.14,0.16,0.26,0.45,0.66,1.16,1.38
2020-09-03,0.1,0.11,0.11,,0.12,0.12,0.13,0.15,0.24,0.43,0.63,1.13,1.34
2020-09-04,0.09,0.1,0.11,,0.12,0.13,0.14,0.18,0.3,0.5,0.72,1.25,1.46
2020-09-08,0.1,0.1,0.13,,0.14,0.15,0.14,0.17,0.28,0.47,0.69,1.22,1.43
2020-09-09,0.1,0.11,0.12,,0.14,0.14,0.14,0.17,0.28,0.48,0.71,1.25,1.45
2020-09-10,0.1,0.11,0.12,,0.12,0.15,0.14,0.17,0.26,0.46,0.68,1.22,1.43
2020-09-11,0.1,0.11,0.11,,0.12,0.13,0.13,0.16,0.26,0.45,0.67,1.21,1.42
2020-09-14,0.1,0.11,0.11,,0.13,0.14,0.14,0.16,0.27,0.46,0.68,1.21,1.42
2020-09-15,0.09,0.1,0.11,,0.12,0.13,0.14,0.16,0.27,0.46,0.68,1.21,1.43
2020-09-16,0.08,0.11,0.12,,0.12,0.12,0.14,0.16,0.28,0.47,0.69,1.23,1.45
2020-09-17,0.09,0.09,0.09,,0.11,0.12,0.13,0.16,0.28,0.47,0.69,1.22,1.43
2020-09-18,0.09,0.1,0.1,,0.12,0.13,0.14,0.16,0.29,0.48,0.7,1.24,1.45
2020-09-21,0.09,0.1,0.1,,0.11,0.12,0.14,0.16,0.27,0.46,0.68,1.22,1.43
2020-09-22,0.08,0.09,0.1,,0.11,0.12,0.13,0.15,0.27,0.46,0.68,1.21,1.42
2020-09-23,0.08,0.09,0.11,,0.11,0.13,0.14,0.15,0.28,0.46,0.68,1.21,1.42
2020-09-24,0.08,0.09,0.1,,0.11,0.12,0.14,0.16,0.27,0.46,0.67,1.19,1.4
2020-09-25,0.08,0.09,0.1,,0.11,0.12,0.12,0.15,0.26,0.45,0.66,1.19,1.4
2020-09-28,0.09,0.1,0.11,,0.11,0.12,0.14,0.16,0.26,0.46,0.67,1.2,1.42
2020-09-29,0.07,0.08,0.09,,0.11,0.12,0.11,0.13,0.24,0.44,0.66,1.19,1.41
2020-09-30,0.08,0.08,0.1,,0.11,0.12,0.13,0.16,0.28,0.47,0.69,1.23,1.46
